url,titulo,preco,vendas,teste,marca,comentario
https://produto.mercadolivre.com.br/MLB-1890045338-parafusadeira-furadeira-bateria-12v-bivolt-ckit-maleta-_JM#position=32&search_layout=stack&type=item&tracking_id=28eb4ee8-159e-4044-82fd-d0d804a6d936,Parafusadeira Furadeira Bateria 12v Bivolt C/kit Maleta,342,237,21,DWT,"Com pouco mais de um mês de uso, a parafusadeira mostrou-se ser bem eficiente, prática em suas funções, e o que está a me surpreender até agora é a sua bateria. Já fiz vários usos com ela sem recarregar pra ver quanto tempo dura, e realmente vejo que é uma máquina de muita qualidade. A bateria realmente dura. Eu gostei muito até agora. Para uso domiciliar, super. Recomendo.30Ferramenta bonita e eficiente como parafusadeira. Já na função furadeira é regular, mas quebra um galho enorme com a maioria das madeiras. 
Como ponto negativo fica a demora da  na recarga da bateria e maleta que não tem a mesma qualidade do lado de fora no interior. Acessórios se soltam com o menor movimento por conta da má qualidade do plástico utilizado. 
Como ferramenta de entrada, cumpre o que promete. 
Recomendo.75Fraca, 5 meses a bateria já não aguenta nada! ela nao tem tanta força no maior torque não está servindo nem pra aplicar drywall. Quando acaba a bateria vc tem que parar o serviço, devia vim com bateria extra, não está durando o dia! tive q vim mudar minha opinião, teria q ter mais força no torque maior e bateria extra!.21Boa dentro do que se propõe e custa. O magnético da ponteira extensora é fraco, perdi 2 pontas que caiu e não achei. O indicador de carga também é falho, mesmo marcando posição intermediária acaba a bateria e são cerca de 3 horas para carga completa. As brocas que acompanham o kit perdem o corte bem rápido.10Usei pouco mas achei boa, é muito prática por ser a bateria como parafusadeira é muito boa, como furadeira é igual as outras a velocidade não é muito alta mas ajuda muito, você pode usar a furadeira para os furos e a parafusadeira para apertar os parafusos o serviço rende mais.00"
https://produto.mercadolivre.com.br/MLB-2016408083-parafusadeira-furadeira-de-impacto-hp0300-makita-_JM?searchVariation=173619752368#searchVariation=173619752368&position=20&search_layout=stack&type=item&tracking_id=28eb4ee8-159e-4044-82fd-d0d804a6d936,Parafusadeira Furadeira De Impacto Hp0300 Makita,419,13,21,Makita,"Bom dia,excelente produto tem uma força incrível como faço coisas pequenas vai atender minhas necessidades,agora ela era para ter vindo acompanhado uma maletinha.40Muito boa , excelente , ajuda e muito desde a serviços simples aos mais chatos dizer assim , como parafusadeira excelente também, muito boa , firme ,tem que usar as duas mãos somente para afirmar mais dependendo da madeira, confortável também a empunhadura ,resumindo , gostei de mais , mais uma coisa muito bom o mandril de aperto rápido , ajuda e muito não precisa usar chave pra trocar de broca e bit.30Não usei muito ainda. Só dei uma testada. A impressão é de que é muito boa. Tem boa potência, boa boa empunhadura. Já tenho uma furadeira de outra marca, mas queira uma parafusadeira. Depois de pesquisar, optei por essa da makita, embora mais cara q a da concorrente, ela é mais atualizada. Recomendo, só o preço, que  poderia ser mais aproximado ao da concorrente.00Excelente produto. Funciona perfeitamente, como parafusadeira, que é para o fim que comprei. Tentei furar uma parede de alvenaria e ela não deu conta do serviço, acabei por usar uma furadeira que possuo. Mas de qualquer forma recomendo. Em comparação com a bosch sua concorrente direta o grande diferencial que achei foi a distribuição do peso, makita muito melhor de manusear.31Produto de ótima qualidade (makita. ), superando todas as concorrentes do seguimento. Máquina forte e bem acabada, e como é mostrado em vários comparativos e reviews, não deixa a desejar. Peca apenas na falta de proteção lateral emborrachada e no valor, que pode não ser problema pra alguns ou pra quem pretende comprar um produto de primeira linha e ótima qualidade.10"
https://produto.mercadolivre.com.br/MLB-2109951844-furadeira-e-parafusadeira-bosch-450-reversivel-450w-127v-_JM?searchVariation=173991571559#searchVariation=173991571559&position=21&search_layout=stack&type=item&tracking_id=28eb4ee8-159e-4044-82fd-d0d804a6d936,Furadeira E Parafusadeira Bosch 450 Reversível 450w 127v ,248,16,21,Bosch,"Excelenteeee. Nota 1000!. 
É forte, potente, é bosch !. 
O diferencial é que você regula a velocidade na mão, muitas tem apenas 2 velocidades reguladas de fabrica. Com a bosch gsb 450 você tem total controle.61Excelente  produto,como o esperado.30A maquina é de boa qualidade, e já trabalho há anos com essa marca bosch. Além de furar ela também serve de parafusadeira. Só tem um único defeito: o cabo elétrico é curto demais, chega a ser vergonhoso, e isso te obriga a usar fio de extensão para trabalhar mesmo em locais onde o serviço fica bem próximo da tomada. Além disso a chave do mandril é solta, sem nenhuma forma de prender à maquina, o que ocasiona sua perda fácil. 
Fora isso recomendo sim esta maquininha!.20Ótimo. Superou minhas expectativas. Obrigado.00Essa maquina é muito boa,éra exatamente  o que eu procurava,estou muito satisfeito com o desempenho que está me proporcionando sem contar que não danifica o material por mais sensível que seja. Muito obrigado ao  pareceiro do mercado livre.01"
https://produto.mercadolivre.com.br/MLB-1857133234-combo-chave-de-impacto-bateria-parafusadeira-gdxgsb180-li-_JM?searchVariation=81931558193#searchVariation=81931558193&position=19&search_layout=stack&type=item&tracking_id=28eb4ee8-159e-4044-82fd-d0d804a6d936,Combo Chave De Impacto Bateria + Parafusadeira Gdx+gsb180-li,1.900,5,21,Bosch,"Pessoal comprei e recomendo pra todos que querem comprar uma parafusadeira e furadeira bosch gsb 180 li  é um excelente maquinário, atendeu todas as minha espectativa tanto na perfuração de madeira, ferragens e alvenaria, show de bola.00E uma parafusadeira muito boa sem comparação.00Ótima! valeu o investimento, não refugou em nada até agora, já montei diversos móveis, furei madeira e alvenaria. Só não furei metal ainda, mas acredito que não será problema. Recomendo!.00Produto muito bom, recomendo a todos que precisar, por conhecer a qualidade dessa marca, funciona perfeitamente e atende a necessidade.00Fiquei surpreso com o produto. Atendeu todas minhas expectativas e é notável a qualidade das peças. Estou satisfeito e recomendo.00"
https://produto.mercadolivre.com.br/MLB-1752228742-parafusadeira-furadeira-a-bateria-12v-pfv012-bivolt-vonder-_JM?searchVariation=71960879621#searchVariation=71960879621&position=15&search_layout=stack&type=item&tracking_id=28eb4ee8-159e-4044-82fd-d0d804a6d936,Parafusadeira Furadeira Á Bateria 12v  Pfv012 Bivolt Vonder,269,72,21,Vonder,"Alem de muito bonita é ótima! comprei com receio de que não teria uma boa qualidade e fiquei surpreso com ela! é melhor que o esperado. Recomendo sim! e fiz 2 videos dela no meu canal do youtub procure lá por arthur finger fiz um pequeno comparativo com a bosch.27465Excelente. Para uso profissional ela nao tem força e velocidade,para um uso domesteco e excelente. Uso regular semi proficional ela e boa. Fura madeira eucalipto com broca 16 sem problemas. Para fusar e desparafusar com parafuso 6mm em madeira eucalipto perfeita. Paafuso 8mm nao suporta apenas um pouco na madeira d eucalipto. Broca pra furar reboco e tijolo 6mm a 10mm no maximo. Pra concreto se nao pegar pedra ela fura ate 10mm. Eu fizo teste por isso minha opiniao,duraçao da bateria excelente,clao vc trabalhar muito vai acabar. Gostei da parafusadeira excelente acabamento e material muito bom a principio!.673176Ela é perfeita no peso,ótimo para segurar,e lindinha. Do jeito que eu queria. Agora no funcional,achei ela um pouco fraca para furar parede. 
Eu dei cinco estrelas porque eu queria uma parafusadeira,e ela pra mim serve como uma luva,achei ótima para parafusar. Como eu já tenho uma furadeira da bosch,de impacto,e sem controle de velocidade,eu precisava dessa amarelinha,pra por parafusos. Porque a de impacto estava estragando os meus parafusos,acabando com a cabeça deles. Ela tbm fura bem em madeira,eu testei aqui e furou bem,agora parede ela não quis furar. Se vc procura uma pra furar parede,melhor comprar uma de impacto,maiorzinha. Eu como mulher,achei essa ótima para o meu caso! estou começando na carpintaria e marcenaria,e amei ela. Há,e eu não poderia deixar de falar do kitzinho que vem com ela,que é perfeito. A mala é maravilhosa,e deixa tudo organizado como eu gosto. Agora só não testei a bateria,eu tinha que usá-la antes de avaliar,e não somente testar,tinha que vê a durabilidade da bateria primeiro,mas já foi. Pensamento positivo sempre,vai dá  tudo certo! qualquer problema eu volto aqui.223235Pelo preço e pelo que ela oferece, é nota 3. Fiquei meio decepcionado com a parafusadeira. Ela não tem opção de velocidade (apenas tork) e o mandril dela é desajeitado. Você precisa segurar com uma mão e girar com a outra. Tenho uma bosh antiga que o mandril dela é fixo, portanto eu abro/fecho rodando apenas com uma mão. Pode parecer besteira, mas é ruim de abrir/fechar o mandril para quem tem a mão larga por ex. A maleta que vem é a mesma coisa que nada, se você deixar no sol do meio dia por uns 15 minutos é capaz de derreter. As brocas você utiliza apenas uma vez e olhe lá. Quem puder optar por comprar sem o ""super"" kit vai se decepcionar um pouco menos!.88169A parafusadeira vonder pfv 012, uma das melhores que você pode encontrar no mercado! esta parafusadeira conta com uma potência de 650 w, uma velocidade máxima de 650 rpm, e um torque máximo de 23 n. M, ainda tem a possibilidade de regular até 18 posições diferentes para o torque, luz de led para lhe ajudar a realizar trabalhos em locais escuros, cabo com o revestimento emborrachado para uma melhor ergonomia, indicador de carga de bateria, e também é possível alternar entre parafusadeira e furadeira. Este modelo é perfeito para quando você necessita apertar e soltar parafusos com até 6 mm de diâmetro, bem como para realizar furos em metais e madeiras. Neste modelo estão inclusos: uma maleta para transporte; um carregador bivolt; seis brocas para madeira 1,5 mm, 2,5 mm, 3,0 mm, 4,0 mm, 5,0 mm e 6,0 mm. Vem com seis bits: duas fendas de 5 mm e 6 mm, dois phillips ph1 e ph2, dois pozidrive pz1 e pz2 e um soquete magnético de encaixe 1/4?. Eu recomendo!.12"
https://produto.mercadolivre.com.br/MLB-1792834571-furadeira-de-impacto-12-700w-sdh700g20-c-20-brocas-stanley-_JM?searchVariation=75958602502#searchVariation=75958602502&position=14&search_layout=stack&type=item&tracking_id=28eb4ee8-159e-4044-82fd-d0d804a6d936,Furadeira De Impacto 1/2 700w Sdh700g20 C/ 20 Brocas Stanley,375,42,21,Stanley,"Ótima furadeira se pudece  comprava cinco.30Para uso acima do hobby, mas abaixo do profissional. Furadeira vem na caixa de papelão (esta venda específica; já sabia) e é fabricado na china (também já sabia). Bem construída, material bom e boa pegada. Para uso profissional eventual, é uma ótima furadeira. O meu uso nem é profissional, mas como moro em apartamento e primeiro andar, as paredes e tetos são muitos fortes. Furei com facilidade, usando brocas boas e sem precisar usar toda a potência disponível. A antiga furadeira ""gritava, chorava"" nestas paredes, até ""morrer"" de vez. A antiga era destes de 70,00. 80,00.74Minha ultima furadeira foi uma black e decker de apenas 400w mas que durou uma década. Comecei a usar essa stanley e tive a sensação que troquei meu palio por uma bmw. Outro patamar de ferramenta. Top!.50A furadeira aparenta ser robusta e funcional. A única coisa que me incomoda é a reversão que acaba incomodando o uso em algumas ocasiões. Mas o gatilho com controle de velocidade é extremamente preciso e de boa qualidade o que vai me ajudar muito como parafusadeira.00Mt fraca, fui furar uma tábua e ela já abriu o bico. Ela perde potência e quase não fura, demora demais pra furar, usando a parafusadeira furou mais rápido do q ela.03"
https://produto.mercadolivre.com.br/MLB-1753868697-furadeira-de-impacto-650w-acessorios-mondial-nffi-07m-220v-_JM?searchVariation=82332377493#searchVariation=82332377493&position=13&search_layout=stack&type=item&tracking_id=28eb4ee8-159e-4044-82fd-d0d804a6d936,Furadeira De Impacto 650w Acessórios Mondial Nffi-07m 220v,215,30,21,Mondial,"Equipamento maravilhoso! ótimo custo benefício. Kit completo e em perfeito estado. Inclusive já utilizei a furadeira para colocar o suporte da minha tv no painel. E com o kit de ajustes, consegui deixar minha cadeira gamer mais firme, apertando os parafusos. Não tenho dúvidas de que esta furadeira servirá perfeitamente para o uso de serviços simples. Estou muito feliz com a qualidade do produto.110Produto  de boa qualidade, o kit que acompanha a furadeira é excelente, muito útil, a maleta se torna essencial para o transporte, pois além de proteger a furadeira ainda é possível levar outros materiais indispensáveis.7117A furadeira é ótima para serviços domésticos, como fixação de varais externos, suportes de microondas, suportes de panos de prato, etc. O material da maleta de ferramentas e transporte da furadeira é muito bom e durável. As 5 brocas que acompanham o interior da caixa são o bastante para a maioria dos trabalhos. Um novato que nunca usou uma furadeira não terá dificuldade para utilizá-la, pois é leve e tem uma empunhadura muito confortável. Estou muito satisfeito!.121É uma boa furadeira, mas meio fraca para concreto. 
Ela fura madeira tranquilamente, mas passei sufoco para furar uma parede aqui de casa. Além de esquentar bastante e ficar um cheiro horrivel de fio queimado, dá pra ver alguns clarões dentro da furadeira como se fosse choque. O kit em si é mt bom, vem algumas chaves e algumas brocas, além de um martelo e uma fita métrica. Não posso exigir muito também pelo preço que eu paguei no kit tod. Digo que até vale a pena se você for usar para coisas básicas. Ela furou a parede sim depois do sufoco, mas nao recomendo usá-la em concreto por muito tempo.133Meu marido e eu amamos!!! compramos meio receosos por conta dos comentarios, mas enfim, uma grata surpresa!!! usamos para colocar armarios na cozinha, painel de tv, nichos, enfim, uso residencial. E super supriu as necessidades!!! nao cheirou queimado em momento nenhum, furou as paredes sem esforco, a trena é boa, as chaves tbm. O martelo tbm é bom, só um pouquinho fragil, se usar com cuidado ele dura sim. Otimo custo beneficio! em lojas fisicas o valor dela esta em torno de 260. 00. 
Super indico a compra aqui pelo ml. Para pessoas como eu que vai usar em casa, ela é maravilhosa! para uso profissional eu nao sei opinar. Ps* nao usei ainda como parafusadeira.10"
https://produto.mercadolivre.com.br/MLB-2075299608-parafusadeira-furadeira-a-bateria-12v-ld12sp-br-blackdecker-_JM?searchVariation=173876026188#searchVariation=173876026188&position=6&search_layout=stack&type=item&tracking_id=28eb4ee8-159e-4044-82fd-d0d804a6d936,Parafusadeira Furadeira A Bateria 12v Ld12sp-br Black&decker,284,12,21,Black+Decker,"Gostei, pois já conhecia a maquina, porem minha duvida é quanto a troca da bateria, pois a antiga é somente de encaixar e essa é embutida, ou seja, quando a bateria não der mais carga tem que abrir a maquina.131Produto de qualidade! para o que se propõe a fazer, ou seja, para ser utilizada em ambiente doméstico, cumpre o que promete, e com um preço justo. Mas não se engane, ela é lenta como furadeira. Caso queira furar aço muito espesso ou uma madeira muito dura, melhor investir em brocas bem afiadas. Como parafusadeira ela é ótima, tem um excelente torque. Só não entendo o porque na descrição do produto tem 10nm de torque, enquanto que no manual indica que tem 8nm. Perguntei à demeo o por que disso mas não obtive resposta, apesar de terem dito que iriam avaliar isso. Utilizo a parafusadeira em pinus e já fiz muita coisa, com excelentes resultados.11827Bom produto otimo custo beneficio atende perfeitamente minhas necessidades tanto domesticas como profissionais dsd que usado corretamente ex: p fazer um furo 10mm comece com um broca mais fina 5mm(ferro) na madeira vai sem proplemas!!! otima parafuzadeira se nao fosse detalhe de não ter bateria extra seria exelente, particularmente  sempre que estou fazendo serviços que não estou a utilisando deixo no carregador quando vou usa-la retiro p não ter problemas com carga bateria. 
Obs: isso não é uma furadeira de impacto para perfurar concreto ;-). 
Detalhes as brocas que acompanham não prestam!!!.2520Excelente! a parafusadeira funciona normalmente e é possível usar o adaptador da ponteira para utilizar outras ferramentas, como chaves sextavadas, chave allen, etc. Podendo combiná-la com outras maletas. 
A bateria dura bem, é possível trabalhar horas sem ter que ficar carregando, mas fique atento! quando chegar no último led (um de três) já deixe o carregador preparado, pois ela já começa a apresentar perda de força e do nada desliga, sendo necessário carregá-la para voltar a utilizar. 
Apenas um ponto negativo referente ao barulho. Quando engatada para girar (independente do sentido), ao pressionar levemente o botão é possível ouvir um zumbido agudo e continua mesmo quando está girando, mas sinceramente, é um barulho que ao realizar as atividades acaba passando despercebido.145Antes de comprar já tinha experimentado uma igual e que gostei muito dessa. Estava pensando nessa ou na da concorrente, mas a concorrente não tinha controle de velocidade e essa tem. Os bits achei mais ou menos, estou pra comprar outro jogo de bits e brocas. Antes do primeiro uso tem que recarregar durante 9 horas. Depois do primeiro uso, bateria completa em apenas 1 hora e alguns minutos. Vale a pena, estou muito feliz com a compra.40"
https://produto.mercadolivre.com.br/MLB-1107510403-furadeira-parafusadeira-12v-dcd700-dewalt-brinde-_JM#position=10&search_layout=stack&type=item&tracking_id=28eb4ee8-159e-4044-82fd-d0d804a6d936,Furadeira Parafusadeira 12v Dcd700 Dewalt + Brinde,589,630,21,DeWalt,"A furadeira e parafusadeira é ótima porém os bits que vem de brinde não são de qualidade. O metal com que eles são feitos não tem a dureza apropriada para a função. Geralmente os bits costumam estragar os parafusos e com esses foi ao contrário, os parafusos estragaram os bits rsrs. Mas quanto a parafusadeira não tenho nada a reclamar, ela cumpre o que promete com louvor muito top.50Muito boa! tem velocidade variável bem sensível no gatilho, bateria potente, leve, compacta e fácil de encaixar. A parafusadeira, já com a bateria é leve e fácil de manusear. Recomendo a compra e que vejam reviews na internet pra ver como é boa! comprei para uso caseiro, mas acredito que vá muito bem em uso profissional.00A parafusadeira é boa, somente o brinde que deixou a desejar as peças são muito frageis  na primeira vez que usa ja nao da mais para usar.00Produto muito bom, única coisa que não gostei muito, foi o modelo do carregador que lhe acompanha. Mas em si, o produto é original e ótimo.10Ótimo equipamento, porém o brinde de bits extremamente frágil, não aguentou colocar 1 parafuso e quebrou a ponta,, mas a parafusadeira é ótima.00"
https://produto.mercadolivre.com.br/MLB-1885741389-furadeira-parafusadeira-com-impacto-20v-2-baterias-pli-200-_JM?searchVariation=84859398508#searchVariation=84859398508&position=54&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Furadeira Parafusadeira Com Impacto 20v 2 Baterias  Pli-200,649,4175,20,Hammer,"Cara valeu cada centavo, ela é portátil e razoável mente leve e prática da pra leva pra qualquer lugar usar e tem um moto bem forte superou as minhas expectativas além de me ajudar muito.6913Muito bom, superou minhas espectativas ótimo custo benefício!!!.3521Exelente pode comprar sem medo igual makita dewalt nao deixa a desejar em nada so perde pro led que essas vem numa posição que realmente auxilia no escuro, esses leds que vem na altura do gatilho é risório nao ajuda em nada kk. Mas pra mim que nao trabalho em lugares escuros acaba ficando supérfluo. Bateria embora venha duas por que achei que iria acabar logo, mas dura muito eu que trabalho com construção uso so pra parafusadeira mesmo tirar e colocar caxinha de tomada, cortina um ou outro furo de urgência na falta da furadeiraja passou uma semana nao acabou nem a primeira recarga que fiz na primeira bateria ainda. Furar parede nao é muito boa nao, mas também nao dá pra reclamar nao, pra isso que existe martelete e furadeira, cada coisa no seu lugar né, é mais pra muita urgência mesmo. Uma sugestão compre pela parafusadeira nao vá pelos bits que algumas marcas xing ling oferece nao que e tudo porcaria e enganação primeiro farafuso espana. Fui numa loja e comprei avulso os bits que precisa duma marca boa. Melhor coisa.199Bom produto, comprei por estar mais em conta, se tem produto melhor no mercado nao sei ,por ser de 20 v mais forte que 12 v , e é muito melhor que a chave manual, recomendo.32Produto surpreendentemente robusto pelo preço. A bateria, em uso leve-moderado para atividades em casa, dura alguns dias seguidos sem problema. Dois pontos bons do conjunto são a inclusão de duas baterias no conjunto, e versatilidade da parafusadeira (catraca com bastante seleções, modo furadeira e martelete) pelo preço. Um ponto ruim é a imprecisão da catraca, que nos modos de baixo torque de acionamento (até 4nm) precisa de mais força para acionamento da catraca do que deveriam. Em geral, um ótimo produto.20"
https://produto.mercadolivre.com.br/MLB-1992695222-furadeira-parafusadeira-com-impacto-20v-2-baterias-pli-200-_JM?searchVariation=95632823993#searchVariation=95632823993&position=56&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Furadeira Parafusadeira Com Impacto 20v 2 Baterias  Pli-200,649,265,20,Hammer,"Cara valeu cada centavo, ela é portátil e razoável mente leve e prática da pra leva pra qualquer lugar usar e tem um moto bem forte superou as minhas expectativas além de me ajudar muito.6913Muito bom, superou minhas espectativas ótimo custo benefício!!!.3521Exelente pode comprar sem medo igual makita dewalt nao deixa a desejar em nada so perde pro led que essas vem numa posição que realmente auxilia no escuro, esses leds que vem na altura do gatilho é risório nao ajuda em nada kk. Mas pra mim que nao trabalho em lugares escuros acaba ficando supérfluo. Bateria embora venha duas por que achei que iria acabar logo, mas dura muito eu que trabalho com construção uso so pra parafusadeira mesmo tirar e colocar caxinha de tomada, cortina um ou outro furo de urgência na falta da furadeiraja passou uma semana nao acabou nem a primeira recarga que fiz na primeira bateria ainda. Furar parede nao é muito boa nao, mas também nao dá pra reclamar nao, pra isso que existe martelete e furadeira, cada coisa no seu lugar né, é mais pra muita urgência mesmo. Uma sugestão compre pela parafusadeira nao vá pelos bits que algumas marcas xing ling oferece nao que e tudo porcaria e enganação primeiro farafuso espana. Fui numa loja e comprei avulso os bits que precisa duma marca boa. Melhor coisa.199Bom produto, comprei por estar mais em conta, se tem produto melhor no mercado nao sei ,por ser de 20 v mais forte que 12 v , e é muito melhor que a chave manual, recomendo.32Produto surpreendentemente robusto pelo preço. A bateria, em uso leve-moderado para atividades em casa, dura alguns dias seguidos sem problema. Dois pontos bons do conjunto são a inclusão de duas baterias no conjunto, e versatilidade da parafusadeira (catraca com bastante seleções, modo furadeira e martelete) pelo preço. Um ponto ruim é a imprecisão da catraca, que nos modos de baixo torque de acionamento (até 4nm) precisa de mais força para acionamento da catraca do que deveriam. Em geral, um ótimo produto.20"
https://produto.mercadolivre.com.br/MLB-1990427719-parafusadeirafuradeira-imp-dcd706f2-12v-dewalt-xtreme-_JM#position=55&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Parafusadeira/furadeira Imp - Dcd706f2  12v - Dewalt Xtreme,1.065,25,20,DeWalt,"Perfeita ferramenta de primeira linha embora ser de 12v nao perde nada para de 18v e 20v forte e confiavel.30Muito boa, eu estava buscando uma máquina forte, pequena e leve e essa encaixou perfeitamente nos requisitos. 
Linha top 12v extreme, muito leve e compacta, e estou impressionado com a força. 
Se você quer uma máquina pequena leve e forte é essa que você deve escolher. Porém, a dcd778 está na mesma faixa de preço e é 20v com mais força. Só que é bem mais pesada e maior no tamanho do corpo da máquina, o que pra mim é um ponto negativo. Então escolhi certo no que eu precisava. 
Se você não se importa com tamanho e quer mais força vá de dcd778, se você quer uma máquina compacta, leve e com uma força considerável escolha essa dcd706. 
As duas tem o mesmo preço, não tem como errar, cada uma conforma a sua necessidade!.10Excelente furadeira e parafusadeira muito forte, até o momento está me atendendo muito bem somente a bateria que acho que deveria ser de uma amperagem maior ,mas muito boa máquina e ela e bem compacto para quem busca algo assim. Recente fiz uma furacão em alvenaria com uma serra copo atendeu as expectativas mesmo usando a bateria reserva. Recomendo a tdos.00A parafusadeira é muito boa, parece até um brinquedo de tão leve e pequena que é, mais tem muita força e tem um designer muito bonita, a marca dewalt já diz tudo.30Excelente produto, na categoria 12v foi bem superior à outras marcas conhecidas, para quem quer uma ferramenta para uso mais pesado eu recomendo, como sempre a dewalt não decepciona.30"
https://produto.mercadolivre.com.br/MLB-1479079842-furadeira-de-impacto-38-tm500-560w-black-decker-127v-_JM?searchVariation=52961233075#searchVariation=52961233075&position=53&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Furadeira De Impacto 3/8  Tm500 560w Black & Decker 127v,154,708,20,Black+Decker,"Comprei está furadeira porque já tive da marca e aprovo.6615O produto é robusto e atende o seu propósito. Excelente aquisição para uso doméstico e hobbie.4418Eu comprei a ferramenta para uso doméstico e até o momento tem apresentado um bom desempenho. A furadeira tem uma boa potência - permite fazer furos rápidos e precisos, além disso é fácil de usar e manusear. O ponto negativo (que já comprei sabendo) vai para o tamanho do fio, logo, dependendo do local que será utilizada necessitará de uma extensão. No mais, estou satisfeita com a furadeira. Fiz muitas pesquisas antes de comprar este modelo para uso doméstico e foi o que apresentou o melhor custo-benefício, desempenho, praticidade, assistência técnica, manutenção e vida útil. Acredito que do ponto de vista profissional seja uma boa aquisição também a depender da utilidade e especificidades técnicas. De modo geral, recomendo a ferramenta!.9715A máquina não é parafusadeira, só tem duas função, furação simples e de impacto, quero devolver pois na propaganda está como furadeira e parafusadeira, não há nenhum registro nela d parafusadeira,também a energia aqui é 127v e não 220.120Bom produto para meu trabalho excelente qualidade e preço.20"
https://produto.mercadolivre.com.br/MLB-1713580478-parafusadeira-de-impacto-14-brushless-20v-sem-bateria-e-ca-_JM?searchVariation=174389336423#searchVariation=174389336423&position=52&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Parafusadeira De Impacto 1/4  Brushless 20v Sem Bateria E Ca,741,99,20,DeWalt,"Muito forte, são 03 estágios o primeiro só para parafusar, já no segundo e terceiro foram feitos para trabalho pesado com impacto.00Simplesmente de mais surp recomendo e muito potente muito boa mesmo.00Ótimo ferramenta. 
Gostei muito, recomendo excelente produto, muito forte.00Ótima máquina estou muito satisfeito e recomendo.00Exelente produto, otimo acabamento, otima qualidade.00"
https://produto.mercadolivre.com.br/MLB-2001865703-furadeira-parafusadeira-18v-dhp482-makita-com-2-baterias-3ah-_JM?searchVariation=174277578822#searchVariation=174277578822&position=51&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Furadeira Parafusadeira 18v Dhp482 Makita Com 2 Baterias 3ah,1.377,30,20,Makita,"Muito bom superou todas minhas espectativas , fura muito bem no martelete , para parafusar então nem se fala , recomendo a todos fiquei muito contente com a aquisição.10Muito boa bem forte, e abateria dura bastante, carregamento muito rapido.00Gostei muito superou minhas expectativas ela e maravilhosa e cumprem o que promete.00Muito bom gostei bastante,muito bem acabado de ótimo qualidade makita.00Bom muito bom isso nota 10 produto.00"
https://produto.mercadolivre.com.br/MLB-2061227432-parafusadeira-furadeira-600w-impacto-brinde-_JM?searchVariation=173824377908#searchVariation=173824377908&position=44&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Parafusadeira Furadeira 600w Impacto + Brinde,209,216,20,Titanium,"Muito boa estou usando bastante na função parafusadeira,mas usei pará furar uma parede pará romper um fio de antena  e furou bem mas vou usar mas como parafusadeira.00Ruim. O seletor da posição furar troca para martelete com a máquina em funcionamento. Tem que ficar segurando o botão enquanto usa.00O produto de boa qualidade, só gostaria que fosse o fio de três pinos( trifásico ), mas veio com algumas brocas para utilizar.00Maravilhosa!muito boa ,estou usando bastante,foi uma ótima compra e ainda comprei no black friday.00Veio com problema na chave de mudança martelete,  do mais ok.00"
https://produto.mercadolivre.com.br/MLB-1407427047-furadeira-parafusadeira-18v-gsb-chave-impact-18v-gdx-bosch-_JM?searchVariation=49194679413#searchVariation=49194679413&position=40&search_layout=stack&type=item&tracking_id=95985382-dc53-4471-9d2e-4e2d7368cfbc,Furadeira Parafusadeira 18v Gsb + Chave Impact 18v Gdx Bosch,1.697,121,20,Bosch,"A força é boa mas a bateria é muito ruim. Já tive stanley de 12v e stanley de 20v uma de 1. 3a e outra de 1. 5a a bateria das duas duravam muito mais tempo em trabalho do que a da bosch. Não gostei também do encaixe do bit. Dependendo do bit não trava. Vc tem que comprar um bit mais longo pra travar. Isso seria facilmente resolvido com um ímã. Mas preferiram economizar nesse quesito. Tirando esses dois pontos negativos que me desanimou bastante, é uma boa máquina.11Olá pessoal, boa noite, sinceramente achei quê seriam mais fortes, mas atendem as minhas nescesidades então foi uma boa compra, agradeço pela atenção e até uma proxima oportunidade.00Tanto a furadeira, quanto a parafusadeira são ótimas, super recomendo. Estou usando elas profissionalmente, há 20 dias e ate agora não tenho do que reclamar.10Ótimo produto, muito forte e resistente, não tem o que reclamar bosch é bosch.10Ótimo custo benefício a bosch está de parabéns recomendo sem dúvidas.00"
